Scenario	Row	Bay	RouteNumber	ContainerType	ContainerSize	ContainerContentType
af49755c-6023-4df8-9392-dd3ba0603e71	3	1	3	Dry	TwentyFoot	Radioactive
af49755c-6023-4df8-9392-dd3ba0603e71	2	2	3	Dry	FortyFoot	Flammable
af49755c-6023-4df8-9392-dd3ba0603e71	3	2	2	Tank	TwentyFoot	General
2498fc4d-2cde-41f4-b639-dd7b4049ed5e	2	1	2	Dry	TwentyFoot	Poison
2498fc4d-2cde-41f4-b639-dd7b4049ed5e	3	1	3	Dry	FortyFoot	Corrosive
2498fc4d-2cde-41f4-b639-dd7b4049ed5e	2	2	2	Dry	TwentyFoot	General
2498fc4d-2cde-41f4-b639-dd7b4049ed5e	3	2	3	Dry	FortyFoot	Corrosive
0e3af08e-944c-43ef-a6f9-dda0f6dee608	1	1	2	Refridgerated	FortyFoot	Empty
0e3af08e-944c-43ef-a6f9-dda0f6dee608	2	1	2	Dry	FortyFoot	Radioactive
0e3af08e-944c-43ef-a6f9-dda0f6dee608	3	1	3	Dry	FortyFoot	Flammable
0e3af08e-944c-43ef-a6f9-dda0f6dee608	1	2	2	Refridgerated	FortyFoot	Empty
0e3af08e-944c-43ef-a6f9-dda0f6dee608	2	2	2	Dry	FortyFoot	Radioactive
0e3af08e-944c-43ef-a6f9-dda0f6dee608	3	2	3	Dry	FortyFoot	Flammable
91d312b8-e869-4ad5-9cdb-ddccfa4f60ef	2	1	3	Tank	FortyFoot	Flammable
91d312b8-e869-4ad5-9cdb-ddccfa4f60ef	3	1	2	Tank	TwentyFoot	Flammable
91d312b8-e869-4ad5-9cdb-ddccfa4f60ef	2	2	3	Tank	FortyFoot	Flammable
91d312b8-e869-4ad5-9cdb-ddccfa4f60ef	3	2	3	Refridgerated	TwentyFoot	Corrosive
642ddf07-09c8-4667-bc44-de66242626f2	2	1	2	Refridgerated	FortyFoot	Radioactive
642ddf07-09c8-4667-bc44-de66242626f2	3	1	3	Dry	TwentyFoot	Corrosive
642ddf07-09c8-4667-bc44-de66242626f2	2	2	2	Refridgerated	FortyFoot	Radioactive
642ddf07-09c8-4667-bc44-de66242626f2	3	2	3	Refridgerated	TwentyFoot	Radioactive
69e829fb-0bf6-4a6d-9ad5-de814a2d86db	2	1	3	Dry	FortyFoot	Radioactive
69e829fb-0bf6-4a6d-9ad5-de814a2d86db	3	1	3	Dry	TwentyFoot	Poison
69e829fb-0bf6-4a6d-9ad5-de814a2d86db	2	2	3	Dry	FortyFoot	Radioactive
69e829fb-0bf6-4a6d-9ad5-de814a2d86db	3	2	3	Dry	TwentyFoot	Poison
873b8a3a-e482-44e2-9c77-deb9ef3f204f	2	1	2	Refridgerated	FortyFoot	Radioactive
873b8a3a-e482-44e2-9c77-deb9ef3f204f	3	1	3	Refridgerated	TwentyFoot	Radioactive
873b8a3a-e482-44e2-9c77-deb9ef3f204f	2	2	2	Refridgerated	FortyFoot	Radioactive
873b8a3a-e482-44e2-9c77-deb9ef3f204f	3	2	2	Dry	TwentyFoot	Corrosive
33ad4d40-aa00-4f6d-b931-df0f9c4fe22d	3	1	3	Tank	FortyFoot	Flammable
33ad4d40-aa00-4f6d-b931-df0f9c4fe22d	3	2	3	Tank	FortyFoot	Flammable
33ad4d40-aa00-4f6d-b931-df0f9c4fe22d	2	3	2	Refridgerated	TwentyFoot	Corrosive
33ad4d40-aa00-4f6d-b931-df0f9c4fe22d	3	3	2	Tank	TwentyFoot	Flammable
f8c7f539-49ca-4b75-a35b-df22e79243cc	2	1	2	Dry	TwentyFoot	Empty
f8c7f539-49ca-4b75-a35b-df22e79243cc	3	1	3	Tank	FortyFoot	General
f8c7f539-49ca-4b75-a35b-df22e79243cc	2	2	2	Dry	TwentyFoot	Flammable
f8c7f539-49ca-4b75-a35b-df22e79243cc	3	2	3	Tank	FortyFoot	General
13bc235d-ada6-4483-b6b6-df72ff60630e	2	1	2	Tank	FortyFoot	General
13bc235d-ada6-4483-b6b6-df72ff60630e	3	1	3	Dry	TwentyFoot	General
13bc235d-ada6-4483-b6b6-df72ff60630e	2	2	2	Tank	FortyFoot	General
13bc235d-ada6-4483-b6b6-df72ff60630e	3	2	2	Dry	TwentyFoot	Flammable
287066ba-17cf-4a20-b617-df8cca45406d	2	1	2	Refridgerated	FortyFoot	Poison
287066ba-17cf-4a20-b617-df8cca45406d	3	1	2	Tank	FortyFoot	Flammable
287066ba-17cf-4a20-b617-df8cca45406d	2	2	2	Refridgerated	FortyFoot	Poison
287066ba-17cf-4a20-b617-df8cca45406d	3	2	2	Tank	FortyFoot	Flammable
287066ba-17cf-4a20-b617-df8cca45406d	3	3	3	Refridgerated	TwentyFoot	Corrosive
9752f747-898a-4749-bc48-df96cca42564	2	1	2	Tank	FortyFoot	Flammable
9752f747-898a-4749-bc48-df96cca42564	3	1	2	Tank	TwentyFoot	Flammable
9752f747-898a-4749-bc48-df96cca42564	2	2	2	Tank	FortyFoot	Flammable
9752f747-898a-4749-bc48-df96cca42564	3	2	2	Tank	TwentyFoot	Flammable
2d412879-ee26-4a0b-81f4-e06919b5077a	2	1	2	Refridgerated	FortyFoot	Radioactive
2d412879-ee26-4a0b-81f4-e06919b5077a	3	1	3	Refridgerated	TwentyFoot	Radioactive
2d412879-ee26-4a0b-81f4-e06919b5077a	2	2	2	Refridgerated	FortyFoot	Radioactive
2d412879-ee26-4a0b-81f4-e06919b5077a	3	2	2	Dry	TwentyFoot	Corrosive
62d88f83-d501-4053-9a05-e074b479fa1d	2	1	2	Dry	TwentyFoot	Poison
62d88f83-d501-4053-9a05-e074b479fa1d	3	1	2	Refridgerated	TwentyFoot	Radioactive
62d88f83-d501-4053-9a05-e074b479fa1d	3	2	3	Refridgerated	FortyFoot	Empty
62d88f83-d501-4053-9a05-e074b479fa1d	3	3	3	Refridgerated	FortyFoot	Empty
632c29c6-ee90-4284-b8ad-e0e006e070cd	2	1	2	Tank	FortyFoot	Flammable
632c29c6-ee90-4284-b8ad-e0e006e070cd	3	1	2	Tank	TwentyFoot	Flammable
632c29c6-ee90-4284-b8ad-e0e006e070cd	2	2	2	Tank	FortyFoot	Flammable
632c29c6-ee90-4284-b8ad-e0e006e070cd	3	2	2	Tank	TwentyFoot	Flammable
6fe16a04-8641-4034-b25b-e1017fb4f267	2	1	2	Tank	TwentyFoot	Flammable
6fe16a04-8641-4034-b25b-e1017fb4f267	3	1	2	Tank	FortyFoot	Flammable
6fe16a04-8641-4034-b25b-e1017fb4f267	2	2	2	Tank	TwentyFoot	Flammable
6fe16a04-8641-4034-b25b-e1017fb4f267	3	2	2	Tank	FortyFoot	Flammable
66437d0c-110d-436e-aeb5-e173f4e685e7	2	1	1	Dry	FortyFoot	Flammable
66437d0c-110d-436e-aeb5-e173f4e685e7	3	1	1	Dry	TwentyFoot	Radioactive
66437d0c-110d-436e-aeb5-e173f4e685e7	2	2	1	Dry	FortyFoot	Flammable
66437d0c-110d-436e-aeb5-e173f4e685e7	3	2	1	Tank	TwentyFoot	General
30a04113-5820-4361-8e61-e1dbed14f2f5	2	1	2	Tank	FortyFoot	Flammable
30a04113-5820-4361-8e61-e1dbed14f2f5	3	1	2	Tank	TwentyFoot	Flammable
30a04113-5820-4361-8e61-e1dbed14f2f5	2	2	2	Tank	FortyFoot	Flammable
30a04113-5820-4361-8e61-e1dbed14f2f5	3	2	2	Tank	TwentyFoot	Flammable
cda382a6-dc51-42a5-84dc-e1f844e4fdea	2	1	2	Refridgerated	FortyFoot	Poison
cda382a6-dc51-42a5-84dc-e1f844e4fdea	3	1	3	Tank	FortyFoot	Flammable
cda382a6-dc51-42a5-84dc-e1f844e4fdea	2	2	2	Refridgerated	FortyFoot	Poison
cda382a6-dc51-42a5-84dc-e1f844e4fdea	3	2	3	Tank	FortyFoot	Flammable
cda382a6-dc51-42a5-84dc-e1f844e4fdea	3	3	3	Refridgerated	TwentyFoot	Corrosive
1eaa0b24-fb73-4308-b620-e23a36d22714	2	1	3	Dry	FortyFoot	Flammable
1eaa0b24-fb73-4308-b620-e23a36d22714	3	1	3	Dry	TwentyFoot	Radioactive
1eaa0b24-fb73-4308-b620-e23a36d22714	2	2	3	Dry	FortyFoot	Flammable
1eaa0b24-fb73-4308-b620-e23a36d22714	3	2	2	Tank	TwentyFoot	General
be78cf72-8bae-4163-a581-e24bd6bc3e61	2	1	2	Dry	FortyFoot	Radioactive
be78cf72-8bae-4163-a581-e24bd6bc3e61	3	1	2	Refridgerated	TwentyFoot	Empty
be78cf72-8bae-4163-a581-e24bd6bc3e61	2	2	2	Dry	FortyFoot	Radioactive
be78cf72-8bae-4163-a581-e24bd6bc3e61	3	2	3	Tank	TwentyFoot	General
3ef9c8fd-f1e7-4f55-a9a6-e2f2bb760f9b	2	1	1	Dry	FortyFoot	Corrosive
3ef9c8fd-f1e7-4f55-a9a6-e2f2bb760f9b	3	1	2	Dry	TwentyFoot	Poison
3ef9c8fd-f1e7-4f55-a9a6-e2f2bb760f9b	2	2	1	Dry	FortyFoot	Corrosive
3ef9c8fd-f1e7-4f55-a9a6-e2f2bb760f9b	3	2	2	Dry	TwentyFoot	General
a3055752-a732-4135-aa4a-e30b0214d3f5	2	1	2	Tank	FortyFoot	Flammable
a3055752-a732-4135-aa4a-e30b0214d3f5	3	1	2	Tank	TwentyFoot	Flammable
a3055752-a732-4135-aa4a-e30b0214d3f5	2	2	2	Tank	FortyFoot	Flammable
a3055752-a732-4135-aa4a-e30b0214d3f5	3	2	2	Tank	TwentyFoot	Flammable
78725ac8-1e8a-49d2-9a27-e34c0e48ee33	2	1	2	Tank	TwentyFoot	Flammable
78725ac8-1e8a-49d2-9a27-e34c0e48ee33	3	1	2	Tank	FortyFoot	Flammable
78725ac8-1e8a-49d2-9a27-e34c0e48ee33	2	2	2	Refridgerated	TwentyFoot	Corrosive
78725ac8-1e8a-49d2-9a27-e34c0e48ee33	3	2	2	Tank	FortyFoot	Flammable
52b23084-a6ec-4558-af7e-e39cf3e8e393	2	1	2	Dry	TwentyFoot	Poison
52b23084-a6ec-4558-af7e-e39cf3e8e393	3	1	3	Dry	FortyFoot	Corrosive
52b23084-a6ec-4558-af7e-e39cf3e8e393	2	2	2	Dry	TwentyFoot	General
52b23084-a6ec-4558-af7e-e39cf3e8e393	3	2	3	Dry	FortyFoot	Corrosive
e1d6b399-024d-4af2-9357-e40630a6d486	2	1	2	Refridgerated	FortyFoot	Poison
e1d6b399-024d-4af2-9357-e40630a6d486	3	1	3	Tank	FortyFoot	Flammable
e1d6b399-024d-4af2-9357-e40630a6d486	2	2	2	Refridgerated	FortyFoot	Poison
e1d6b399-024d-4af2-9357-e40630a6d486	3	2	3	Tank	FortyFoot	Flammable
e1d6b399-024d-4af2-9357-e40630a6d486	3	3	3	Refridgerated	TwentyFoot	Corrosive
50ecc789-1789-47af-91ee-e4a609563009	3	1	3	Dry	FortyFoot	Corrosive
50ecc789-1789-47af-91ee-e4a609563009	3	2	3	Dry	FortyFoot	Corrosive
50ecc789-1789-47af-91ee-e4a609563009	2	3	2	Tank	TwentyFoot	Empty
50ecc789-1789-47af-91ee-e4a609563009	3	3	3	Refridgerated	TwentyFoot	Corrosive
58c3eb16-fa0b-4d0e-8ddc-e4d1b3aacb7c	3	1	3	Dry	FortyFoot	Corrosive
58c3eb16-fa0b-4d0e-8ddc-e4d1b3aacb7c	3	2	3	Dry	FortyFoot	Corrosive
58c3eb16-fa0b-4d0e-8ddc-e4d1b3aacb7c	2	3	2	Refridgerated	TwentyFoot	General
58c3eb16-fa0b-4d0e-8ddc-e4d1b3aacb7c	3	3	3	Dry	TwentyFoot	Radioactive
69212d7a-9ee4-4997-987b-e5bcb7258373	2	1	2	Tank	TwentyFoot	General
69212d7a-9ee4-4997-987b-e5bcb7258373	3	1	2	Dry	TwentyFoot	Radioactive
69212d7a-9ee4-4997-987b-e5bcb7258373	3	2	3	Dry	FortyFoot	Flammable
69212d7a-9ee4-4997-987b-e5bcb7258373	3	3	3	Dry	FortyFoot	Flammable
bf6a64eb-b61b-4945-9c2a-e6d06c04855c	2	1	3	Dry	FortyFoot	Flammable
bf6a64eb-b61b-4945-9c2a-e6d06c04855c	3	1	3	Dry	TwentyFoot	Radioactive
bf6a64eb-b61b-4945-9c2a-e6d06c04855c	2	2	3	Dry	FortyFoot	Flammable
bf6a64eb-b61b-4945-9c2a-e6d06c04855c	3	2	2	Tank	TwentyFoot	General
cc724852-4928-4799-b06f-e7f56edc040f	2	1	2	Dry	TwentyFoot	Poison
cc724852-4928-4799-b06f-e7f56edc040f	3	1	2	Refridgerated	TwentyFoot	Radioactive
cc724852-4928-4799-b06f-e7f56edc040f	3	2	3	Refridgerated	FortyFoot	Empty
cc724852-4928-4799-b06f-e7f56edc040f	3	3	3	Refridgerated	FortyFoot	Empty
468ae4cb-bc0b-4a80-8174-e8196445a2d4	2	1	2	Dry	FortyFoot	Radioactive
468ae4cb-bc0b-4a80-8174-e8196445a2d4	3	1	2	Dry	TwentyFoot	Radioactive
468ae4cb-bc0b-4a80-8174-e8196445a2d4	2	2	2	Dry	FortyFoot	Radioactive
468ae4cb-bc0b-4a80-8174-e8196445a2d4	3	2	3	Dry	TwentyFoot	Radioactive
651ecd77-10c3-4d59-85eb-e87078006197	2	1	3	Dry	FortyFoot	General
651ecd77-10c3-4d59-85eb-e87078006197	3	1	3	Dry	FortyFoot	Flammable
651ecd77-10c3-4d59-85eb-e87078006197	2	2	3	Dry	FortyFoot	General
651ecd77-10c3-4d59-85eb-e87078006197	3	2	3	Dry	FortyFoot	Flammable
651ecd77-10c3-4d59-85eb-e87078006197	3	3	2	Dry	TwentyFoot	Empty
047665b5-79ed-4e12-bb28-e88026215758	2	1	2	Refridgerated	TwentyFoot	Empty
047665b5-79ed-4e12-bb28-e88026215758	3	1	2	Dry	TwentyFoot	Poison
047665b5-79ed-4e12-bb28-e88026215758	3	2	3	Dry	FortyFoot	Radioactive
047665b5-79ed-4e12-bb28-e88026215758	3	3	3	Dry	FortyFoot	Radioactive
44e88f3d-22d7-4342-923c-e89245fb57cb	2	1	1	Dry	FortyFoot	Flammable
44e88f3d-22d7-4342-923c-e89245fb57cb	3	1	2	Dry	TwentyFoot	Radioactive
44e88f3d-22d7-4342-923c-e89245fb57cb	2	2	1	Dry	FortyFoot	Flammable
44e88f3d-22d7-4342-923c-e89245fb57cb	3	2	1	Tank	TwentyFoot	General
91298f35-0fd5-453f-9cc4-e9812d4efb71	2	1	3	Refridgerated	FortyFoot	General
91298f35-0fd5-453f-9cc4-e9812d4efb71	3	1	2	Tank	TwentyFoot	Flammable
91298f35-0fd5-453f-9cc4-e9812d4efb71	2	2	3	Refridgerated	FortyFoot	General
91298f35-0fd5-453f-9cc4-e9812d4efb71	3	2	2	Tank	TwentyFoot	General
ef6261d9-096a-4a49-bd12-e987f68faa34	1	1	2	Dry	FortyFoot	Poison
ef6261d9-096a-4a49-bd12-e987f68faa34	2	1	3	Refridgerated	FortyFoot	Corrosive
ef6261d9-096a-4a49-bd12-e987f68faa34	3	1	3	Refridgerated	FortyFoot	Corrosive
ef6261d9-096a-4a49-bd12-e987f68faa34	1	2	2	Dry	FortyFoot	Poison
ef6261d9-096a-4a49-bd12-e987f68faa34	2	2	3	Refridgerated	FortyFoot	Corrosive
ef6261d9-096a-4a49-bd12-e987f68faa34	3	2	3	Refridgerated	FortyFoot	Corrosive
ab2599d0-ef4f-46b7-929a-e9b23f74a2c9	2	1	3	Refridgerated	FortyFoot	General
ab2599d0-ef4f-46b7-929a-e9b23f74a2c9	3	1	2	Tank	TwentyFoot	Flammable
ab2599d0-ef4f-46b7-929a-e9b23f74a2c9	2	2	3	Refridgerated	FortyFoot	General
ab2599d0-ef4f-46b7-929a-e9b23f74a2c9	3	2	2	Tank	TwentyFoot	General
ae2cfa54-29d4-4448-bf08-e9dd696e993f	1	1	3	Dry	FortyFoot	Corrosive
ae2cfa54-29d4-4448-bf08-e9dd696e993f	2	1	3	Dry	FortyFoot	Radioactive
ae2cfa54-29d4-4448-bf08-e9dd696e993f	3	1	3	Tank	FortyFoot	Flammable
ae2cfa54-29d4-4448-bf08-e9dd696e993f	1	2	3	Dry	FortyFoot	Corrosive
ae2cfa54-29d4-4448-bf08-e9dd696e993f	2	2	3	Dry	FortyFoot	Radioactive
ae2cfa54-29d4-4448-bf08-e9dd696e993f	3	2	3	Tank	FortyFoot	Flammable
9b850d08-f717-4ea9-a624-ebb580056b51	2	1	3	Dry	FortyFoot	Flammable
9b850d08-f717-4ea9-a624-ebb580056b51	3	1	3	Dry	TwentyFoot	Radioactive
9b850d08-f717-4ea9-a624-ebb580056b51	2	2	3	Dry	FortyFoot	Flammable
9b850d08-f717-4ea9-a624-ebb580056b51	3	2	2	Tank	TwentyFoot	General
af6c5933-6275-4943-b010-ebcd94658210	2	1	2	Tank	TwentyFoot	Flammable
af6c5933-6275-4943-b010-ebcd94658210	3	1	2	Tank	FortyFoot	Flammable
af6c5933-6275-4943-b010-ebcd94658210	2	2	2	Refridgerated	TwentyFoot	Corrosive
af6c5933-6275-4943-b010-ebcd94658210	3	2	2	Tank	FortyFoot	Flammable
3a1c1a52-435d-4f27-8555-ebcfae7de40d	2	1	2	Tank	TwentyFoot	Flammable
3a1c1a52-435d-4f27-8555-ebcfae7de40d	3	1	2	Tank	FortyFoot	Flammable
3a1c1a52-435d-4f27-8555-ebcfae7de40d	2	2	2	Tank	TwentyFoot	Flammable
3a1c1a52-435d-4f27-8555-ebcfae7de40d	3	2	2	Tank	FortyFoot	Flammable
323a2c39-2cc9-4dca-a681-ec0b52f498ba	2	1	2	Tank	FortyFoot	Flammable
323a2c39-2cc9-4dca-a681-ec0b52f498ba	3	1	2	Tank	TwentyFoot	Flammable
323a2c39-2cc9-4dca-a681-ec0b52f498ba	2	2	2	Tank	FortyFoot	Flammable
323a2c39-2cc9-4dca-a681-ec0b52f498ba	3	2	2	Tank	TwentyFoot	Flammable
fb600a3b-2f1e-4392-9d4a-ecc88084c988	2	1	2	Refridgerated	FortyFoot	Corrosive
fb600a3b-2f1e-4392-9d4a-ecc88084c988	3	1	3	Dry	FortyFoot	Corrosive
fb600a3b-2f1e-4392-9d4a-ecc88084c988	2	2	2	Refridgerated	FortyFoot	Corrosive
fb600a3b-2f1e-4392-9d4a-ecc88084c988	3	2	3	Dry	FortyFoot	Corrosive
fb600a3b-2f1e-4392-9d4a-ecc88084c988	3	3	3	Refridgerated	TwentyFoot	Poison
b5d34f3b-9d76-4eee-8b88-ed3d1a41dde9	2	1	2	Refridgerated	TwentyFoot	Corrosive
b5d34f3b-9d76-4eee-8b88-ed3d1a41dde9	3	1	3	Tank	FortyFoot	Flammable
b5d34f3b-9d76-4eee-8b88-ed3d1a41dde9	2	2	2	Tank	TwentyFoot	General
b5d34f3b-9d76-4eee-8b88-ed3d1a41dde9	3	2	3	Tank	FortyFoot	Flammable
12e6d0f2-b433-4490-b05b-edd9bc89e4a5	2	1	2	Dry	TwentyFoot	Poison
12e6d0f2-b433-4490-b05b-edd9bc89e4a5	3	1	2	Refridgerated	TwentyFoot	Radioactive
12e6d0f2-b433-4490-b05b-edd9bc89e4a5	3	2	3	Refridgerated	FortyFoot	Empty
12e6d0f2-b433-4490-b05b-edd9bc89e4a5	3	3	3	Refridgerated	FortyFoot	Empty
690c63c1-a437-468f-8ea1-edf5327fd2d1	2	1	3	Dry	FortyFoot	Radioactive
690c63c1-a437-468f-8ea1-edf5327fd2d1	3	1	3	Dry	TwentyFoot	Poison
690c63c1-a437-468f-8ea1-edf5327fd2d1	2	2	3	Dry	FortyFoot	Radioactive
690c63c1-a437-468f-8ea1-edf5327fd2d1	3	2	3	Dry	TwentyFoot	Poison
fdcb19f9-d643-475b-9c36-ee1b889339e3	2	1	1	Dry	FortyFoot	Flammable
fdcb19f9-d643-475b-9c36-ee1b889339e3	3	1	2	Dry	TwentyFoot	Radioactive
fdcb19f9-d643-475b-9c36-ee1b889339e3	2	2	1	Dry	FortyFoot	Flammable
fdcb19f9-d643-475b-9c36-ee1b889339e3	3	2	1	Tank	TwentyFoot	General
b547f594-c08f-44eb-845b-ee75546379d7	2	1	2	Tank	TwentyFoot	General
b547f594-c08f-44eb-845b-ee75546379d7	3	1	2	Dry	TwentyFoot	Radioactive
b547f594-c08f-44eb-845b-ee75546379d7	3	2	3	Dry	FortyFoot	Flammable
b547f594-c08f-44eb-845b-ee75546379d7	3	3	3	Dry	FortyFoot	Flammable
b9461502-fd9a-43e0-ae64-eeba8411ed59	2	1	2	Dry	FortyFoot	Radioactive
b9461502-fd9a-43e0-ae64-eeba8411ed59	3	1	3	Dry	FortyFoot	Empty
b9461502-fd9a-43e0-ae64-eeba8411ed59	2	2	2	Dry	FortyFoot	Radioactive
b9461502-fd9a-43e0-ae64-eeba8411ed59	3	2	3	Dry	FortyFoot	Empty
b9461502-fd9a-43e0-ae64-eeba8411ed59	3	3	2	Dry	TwentyFoot	Flammable
dbb02e6b-88ae-4212-9788-eee5d540d342	2	1	2	Refridgerated	TwentyFoot	Empty
dbb02e6b-88ae-4212-9788-eee5d540d342	3	1	2	Dry	TwentyFoot	Poison
dbb02e6b-88ae-4212-9788-eee5d540d342	3	2	3	Dry	FortyFoot	Radioactive
dbb02e6b-88ae-4212-9788-eee5d540d342	3	3	3	Dry	FortyFoot	Radioactive
888495b1-da01-45d1-9dcb-ef356dff84e1	3	1	3	Dry	FortyFoot	Corrosive
888495b1-da01-45d1-9dcb-ef356dff84e1	3	2	3	Dry	FortyFoot	Corrosive
888495b1-da01-45d1-9dcb-ef356dff84e1	2	3	2	Tank	TwentyFoot	Empty
888495b1-da01-45d1-9dcb-ef356dff84e1	3	3	3	Refridgerated	TwentyFoot	Corrosive
02834686-9d06-4cd1-aeb9-ef666cb09754	2	1	2	Tank	FortyFoot	General
02834686-9d06-4cd1-aeb9-ef666cb09754	3	1	2	Dry	TwentyFoot	Poison
02834686-9d06-4cd1-aeb9-ef666cb09754	2	2	2	Tank	FortyFoot	General
02834686-9d06-4cd1-aeb9-ef666cb09754	3	2	2	Refridgerated	TwentyFoot	Radioactive
50d7a6ee-0929-4136-8825-ef9ba03b0d0a	3	1	2	Dry	FortyFoot	Flammable
50d7a6ee-0929-4136-8825-ef9ba03b0d0a	3	2	2	Dry	FortyFoot	Flammable
50d7a6ee-0929-4136-8825-ef9ba03b0d0a	2	3	2	Dry	TwentyFoot	Corrosive
50d7a6ee-0929-4136-8825-ef9ba03b0d0a	3	3	3	Dry	TwentyFoot	Radioactive
090a50c3-9abe-40d1-bd4d-efa26f7b897a	2	1	2	Dry	FortyFoot	Corrosive
090a50c3-9abe-40d1-bd4d-efa26f7b897a	3	1	3	Dry	TwentyFoot	Radioactive
090a50c3-9abe-40d1-bd4d-efa26f7b897a	2	2	2	Dry	FortyFoot	Corrosive
090a50c3-9abe-40d1-bd4d-efa26f7b897a	3	2	3	Tank	TwentyFoot	Flammable
315f1510-de65-4904-a67b-efcd501f1c63	2	1	3	Dry	FortyFoot	Empty
315f1510-de65-4904-a67b-efcd501f1c63	3	1	3	Tank	FortyFoot	Empty
315f1510-de65-4904-a67b-efcd501f1c63	2	2	3	Dry	FortyFoot	Empty
315f1510-de65-4904-a67b-efcd501f1c63	3	2	3	Tank	FortyFoot	Empty
315f1510-de65-4904-a67b-efcd501f1c63	3	3	2	Dry	TwentyFoot	General
d332801a-0e62-421d-bc79-f06a692b51aa	2	1	2	Tank	TwentyFoot	Flammable
d332801a-0e62-421d-bc79-f06a692b51aa	3	1	2	Tank	FortyFoot	Flammable
d332801a-0e62-421d-bc79-f06a692b51aa	2	2	2	Refridgerated	TwentyFoot	Corrosive
d332801a-0e62-421d-bc79-f06a692b51aa	3	2	2	Tank	FortyFoot	Flammable
239e62bb-56e4-4770-817f-f08a5af97641	2	1	1	Dry	FortyFoot	Flammable
239e62bb-56e4-4770-817f-f08a5af97641	3	1	3	Dry	TwentyFoot	Radioactive
239e62bb-56e4-4770-817f-f08a5af97641	2	2	1	Dry	FortyFoot	Flammable
239e62bb-56e4-4770-817f-f08a5af97641	3	2	2	Dry	TwentyFoot	Corrosive
93700f49-2627-4613-95ed-f0bb1edcdf40	2	1	2	Dry	FortyFoot	Radioactive
93700f49-2627-4613-95ed-f0bb1edcdf40	3	1	2	Refridgerated	TwentyFoot	Empty
93700f49-2627-4613-95ed-f0bb1edcdf40	2	2	2	Dry	FortyFoot	Radioactive
93700f49-2627-4613-95ed-f0bb1edcdf40	3	2	3	Tank	TwentyFoot	General
516d02cd-de6a-47a5-a772-f0bfcaad7ff4	2	1	2	Dry	FortyFoot	Flammable
516d02cd-de6a-47a5-a772-f0bfcaad7ff4	3	1	3	Dry	TwentyFoot	Radioactive
516d02cd-de6a-47a5-a772-f0bfcaad7ff4	2	2	2	Dry	FortyFoot	Flammable
516d02cd-de6a-47a5-a772-f0bfcaad7ff4	3	2	3	Dry	TwentyFoot	Corrosive
53145aa9-a802-4b9b-8342-f0ee1b641c95	1	1	2	Refridgerated	FortyFoot	Empty
53145aa9-a802-4b9b-8342-f0ee1b641c95	2	1	2	Dry	FortyFoot	Radioactive
53145aa9-a802-4b9b-8342-f0ee1b641c95	3	1	3	Dry	FortyFoot	Flammable
53145aa9-a802-4b9b-8342-f0ee1b641c95	1	2	2	Refridgerated	FortyFoot	Empty
53145aa9-a802-4b9b-8342-f0ee1b641c95	2	2	2	Dry	FortyFoot	Radioactive
53145aa9-a802-4b9b-8342-f0ee1b641c95	3	2	3	Dry	FortyFoot	Flammable
44c52220-e1d6-416f-a70e-f253f85d294d	2	1	2	Dry	FortyFoot	Corrosive
44c52220-e1d6-416f-a70e-f253f85d294d	3	1	3	Dry	TwentyFoot	Radioactive
44c52220-e1d6-416f-a70e-f253f85d294d	2	2	2	Dry	FortyFoot	Corrosive
44c52220-e1d6-416f-a70e-f253f85d294d	3	2	3	Tank	TwentyFoot	Flammable
3a9e99c1-228a-4e6c-8f6d-f2c2e2fdab92	2	1	2	Refridgerated	FortyFoot	Empty
3a9e99c1-228a-4e6c-8f6d-f2c2e2fdab92	3	1	2	Dry	FortyFoot	Corrosive
3a9e99c1-228a-4e6c-8f6d-f2c2e2fdab92	2	2	2	Refridgerated	FortyFoot	Empty
3a9e99c1-228a-4e6c-8f6d-f2c2e2fdab92	3	2	2	Dry	FortyFoot	Corrosive
3a9e99c1-228a-4e6c-8f6d-f2c2e2fdab92	3	3	2	Dry	TwentyFoot	Corrosive
a36f060c-113c-494b-80e9-f2c6d68ed70d	3	1	3	Tank	FortyFoot	Flammable
a36f060c-113c-494b-80e9-f2c6d68ed70d	3	2	3	Tank	FortyFoot	Flammable
a36f060c-113c-494b-80e9-f2c6d68ed70d	2	3	2	Refridgerated	TwentyFoot	Corrosive
a36f060c-113c-494b-80e9-f2c6d68ed70d	3	3	2	Tank	TwentyFoot	Flammable
21f95f0c-f4f6-4098-b74c-f2e778153b7e	2	1	3	Refridgerated	FortyFoot	General
21f95f0c-f4f6-4098-b74c-f2e778153b7e	3	1	2	Tank	TwentyFoot	Flammable
21f95f0c-f4f6-4098-b74c-f2e778153b7e	2	2	3	Refridgerated	FortyFoot	General
21f95f0c-f4f6-4098-b74c-f2e778153b7e	3	2	2	Tank	TwentyFoot	General
bbf142cb-f5c7-4c3e-b789-f358fc11423f	2	1	3	Tank	FortyFoot	Flammable
bbf142cb-f5c7-4c3e-b789-f358fc11423f	3	1	2	Tank	TwentyFoot	Flammable
bbf142cb-f5c7-4c3e-b789-f358fc11423f	2	2	3	Tank	FortyFoot	Flammable
bbf142cb-f5c7-4c3e-b789-f358fc11423f	3	2	3	Refridgerated	TwentyFoot	Corrosive
021275bd-cf27-4841-94e2-f370f0443233	2	1	3	Tank	FortyFoot	Empty
